"task_type","item","subject","prob","metaprob","binary_outcome"
"Science","Science.3a.69","3a.16",0.69,0.82,0
"Science","Science.3a.69","3a.17",0.81,0.78,0
"Science","Science.3a.69","3a.18",0.65,0.63,0
"Science","Science.3a.69","3a.19",0.31,0.46,0
"Science","Science.3a.69","3a.20",0.49,0.45,0
"Science","Science.3a.69","3a.21",0.7,0.7,0
"Science","Science.3a.69","3a.22",0.68,0.71,0
"Science","Science.3a.69","3a.23",0.97,0.76,0
"Science","Science.3a.69","3a.24",0.29,0.42,0
"Science","Science.3a.69","3a.25",0.71,0.6,0
"Science","Science.3a.69","3a.26",0.38,0.33,0
"Science","Science.3a.69","3a.27",0,0.5,0
"Science","Science.3a.69","3a.28",0.5,0.38,0
"Science","Science.3a.69","3a.29",0.25,0.21,0
"Science","Science.3a.69","3a.30",0.29,0.26,0
"Science","Science.3a.69","3a.31",0.32,0.7,0
"Science","Science.3a.69","3a.32",0.55,0.5,0
"Science","Science.3a.69","3a.33",0.2,0.37,0
"Science","Science.3a.69","3a.34",0.05,0.25,0
"Science","Science.3a.69","3a.35",0.67,0.74,0
"Science","Science.3a.69","3a.36",0.95,0.86,0
"Science","Science.3a.69","3a.37",0.79,0.42,0
"Science","Science.3a.69","3a.38",0.99,0.74,0
"Science","Science.3a.69","3a.39",0.64,0.81,0
"Science","Science.3a.69","3a.40",0.46,0.47,0
"Science","Science.3a.69","3a.41",0.43,0.39,0
"Science","Science.3a.69","3a.42",0.1,0.1,0
"Science","Science.3a.69","3a.43",0.63,0.55,0
"Science","Science.3a.69","3a.44",0.57,0.58,0
"Science","Science.3a.69","3a.45",0.83,0.82,0
"Science","Science.3a.69","3a.46",0.69,0.68,0
"Science","Science.3a.69","3a.47",0.63,0.59,0
"Science","Science.3a.69","3a.48",0.78,0.89,0
"Science","Science.3a.69","3a.49",0.45,0.5,0
"Science","Science.3a.69","3a.50",0.21,0.34,0
"Science","Science.3a.69","3a.51",0.46,0.49,0
"Science","Science.3a.69","3a.52",0.24,0.7,0
"Science","Science.3a.69","3a.53",0,0.28,0
"Science","Science.3a.69","3a.54",0.94,0.82,0
"Science","Science.3a.69","3a.55",0.77,0.79,0
"Science","Science.3a.69","3a.56",0.73,0.91,0
"Science","Science.3a.69","3a.57",0.55,0.55,0
"Science","Science.3a.69","3a.58",0.65,0.82,0
"Science","Science.3a.69","3a.59",0.5,0.5,0
"Science","Science.3a.69","3a.60",0.28,0.53,0
"Science","Science.3a.69","3a.61",0.69,0.81,0
"Science","Science.3a.69","3a.62",0.89,0.71,0
"Science","Science.3a.69","3a.63",0.4,0.5,0
"Science","Science.3a.69","3a.64",0.05,0.14,0
"Science","Science.3a.69","3a.65",0.49,0.67,0
"Science","Science.3a.69","3a.66",1,0.91,0
"Science","Science.3a.69","3a.67",0,0.1,0
"Science","Science.3a.69","3a.68",0.9,0.7,0
"Science","Science.3a.69","3a.69",0.4,0.35,0
"Science","Science.3a.69","3a.70",0.76,0.69,0
"Science","Science.3a.69","3a.71",0.67,0.62,0
"Science","Science.3a.69","3a.72",0.74,0.36,0
"Science","Science.3a.69","3a.73",0.16,0.79,0
"Science","Science.3a.69","3a.74",0.5,1,0
"Science","Science.3a.69","3a.75",0.32,0.43,0
"Science","Science.3a.69","3a.76",0.65,0.97,0
"Science","Science.3a.69","3a.77",0.7,0.64,0
"Science","Science.3a.69","3a.78",0.83,0.87,0
"Science","Science.3a.69","3a.79",0.59,0.66,0
"Science","Science.3a.70","3a.1",0.8,0.41,0
"Science","Science.3a.70","3a.2",0.82,0.86,0
"Science","Science.3a.70","3a.3",0.85,0.73,0
"Science","Science.3a.70","3a.4",0.5,0.55,0
"Science","Science.3a.70","3a.5",0.7,0.8,0
"Science","Science.3a.70","3a.6",0.29,0.15,0
"Science","Science.3a.70","3a.7",0.24,0.63,0
"Science","Science.3a.70","3a.8",0.4,0.61,0
"Science","Science.3a.70","3a.9",0.13,0.72,0
"Science","Science.3a.70","3a.10",0.13,0.12,0
"Science","Science.3a.70","3a.11",0.51,0.51,0
"Science","Science.3a.70","3a.12",0.25,0.73,0
"Science","Science.3a.70","3a.13",0.69,0.82,0
"Science","Science.3a.70","3a.14",0.89,0.98,0
"Science","Science.3a.70","3a.15",0.05,0.11,0
"Science","Science.3a.70","3a.16",0.71,0.82,0
"Science","Science.3a.70","3a.17",0.79,0.81,0
"Science","Science.3a.70","3a.18",0.37,0.6,0
"Science","Science.3a.70","3a.19",0.8,0.72,0
"Science","Science.3a.70","3a.20",0.45,0.34,0
"Science","Science.3a.70","3a.21",0.4,0.72,0
"Science","Science.3a.70","3a.22",0.77,0.72,0
"Science","Science.3a.70","3a.23",0.85,0.77,0
"Science","Science.3a.70","3a.24",0.36,0.37,0
"Science","Science.3a.70","3a.25",0,0.1,0
"Science","Science.3a.70","3a.26",0.5,0.5,0
"Science","Science.3a.70","3a.27",0.5,0.5,0
"Science","Science.3a.70","3a.28",0.7,0.65,0
"Science","Science.3a.70","3a.29",0.85,0.77,0
"Science","Science.3a.70","3a.30",0.23,0.26,0
"Science","Science.3a.70","3a.31",0.31,0.44,0
"Science","Science.3a.70","3a.32",0.5,0.49,0
"Science","Science.3a.70","3a.33",0.22,0.43,0
"Science","Science.3a.70","3a.34",0.15,0.3,0
"Science","Science.3a.70","3a.35",0.58,0.56,0
"Science","Science.3a.70","3a.36",0.03,0.83,0
"Science","Science.3a.70","3a.37",0.94,0.76,0
"Science","Science.3a.70","3a.38",0,0.98,0
"Science","Science.3a.70","3a.39",0.64,0.66,0
"Science","Science.3a.70","3a.40",0.4,0.44,0
"Science","Science.3a.70","3a.41",0.68,0.75,0
"Science","Science.3a.70","3a.42",0.19,0.31,0
"Science","Science.3a.70","3a.43",0.05,0.86,0
"Science","Science.3a.70","3a.44",0.3,0.59,0
"Science","Science.3a.70","3a.45",0.87,0.69,0
"Science","Science.3a.70","3a.46",0.71,0.63,0
"Science","Science.3a.70","3a.47",0.36,0.36,0
"Science","Science.3a.70","3a.48",0.75,0.82,0
"Science","Science.3a.70","3a.49",0.35,0.44,0
"Science","Science.3a.70","3a.50",0.72,0.77,0
"Science","Science.3a.70","3a.51",0.35,0.44,0
"Science","Science.3a.70","3a.52",0,0.89,0
"Science","Science.3a.70","3a.53",0.8,0.67,0
"Science","Science.3a.70","3a.54",0.38,0.19,0
"Science","Science.3a.70","3a.55",0.67,0.75,0
"Science","Science.3a.70","3a.56",0.77,0.91,0
"Science","Science.3a.70","3a.57",0.74,0.57,0
"Science","Science.3a.70","3a.58",0.67,0.83,0
"Science","Science.3a.70","3a.59",0.5,0.5,0
"Science","Science.3a.70","3a.60",0.09,0.28,0
"Science","Science.3a.70","3a.61",0.64,0.75,0
"Science","Science.3a.70","3a.62",0.75,0.64,0
"Science","Science.3a.70","3a.63",0.25,0.5,0
"Science","Science.3a.70","3a.64",0.15,0.51,0
"Science","Science.3a.70","3a.65",0,0.82,0
"Science","Science.3a.70","3a.66",1,0.81,0
"Science","Science.3a.70","3a.67",1,0.25,0
"Science","Science.3a.70","3a.68",0.82,0.85,0
"Science","Science.3a.70","3a.69",0.64,0.79,0
"Science","Science.3a.70","3a.70",0.33,0.26,0
"Science","Science.3a.70","3a.71",0.23,0.68,0
"Science","Science.3a.70","3a.72",0.4,0.8,0
"Science","Science.3a.70","3a.73",0.28,0.65,0
"Science","Science.3a.70","3a.74",0.5,0.49,0
"Science","Science.3a.70","3a.75",0.09,0.1,0
"Science","Science.3a.70","3a.76",0.55,0.51,0
"Science","Science.3a.70","3a.77",0.55,0.58,0
"Science","Science.3a.70","3a.78",0.37,0.72,0
"Science","Science.3a.70","3a.79",0.63,0.61,0
"Science","Science.3a.71","3a.1",0.21,0.74,0
"Science","Science.3a.71","3a.2",0.71,0.87,0
"Science","Science.3a.71","3a.3",0.72,0.65,0
"Science","Science.3a.71","3a.4",0.38,0.34,0
"Science","Science.3a.71","3a.5",0.89,0.9,0
"Science","Science.3a.71","3a.6",0.93,0.85,0
"Science","Science.3a.71","3a.7",0.15,0.44,0
"Science","Science.3a.71","3a.8",0.51,0.37,0
"Science","Science.3a.71","3a.9",0.76,0.88,0
"Science","Science.3a.71","3a.10",0.92,0.91,0
"Science","Science.3a.71","3a.11",0.52,0.51,0
"Science","Science.3a.71","3a.12",0.77,0.78,0
"Science","Science.3a.71","3a.13",0.67,0.88,0
"Science","Science.3a.71","3a.14",0.87,0.98,0
"Science","Science.3a.71","3a.15",0.55,0.65,0
"Science","Science.3a.71","3a.16",0.74,0.85,0
"Science","Science.3a.71","3a.17",0.86,0.91,0
"Science","Science.3a.71","3a.18",0.35,0.64,0
"Science","Science.3a.71","3a.19",0.65,0.73,0
"Science","Science.3a.71","3a.20",0.21,0.19,0
"Science","Science.3a.71","3a.21",1,0.73,0
"Science","Science.3a.71","3a.22",0.73,0.72,0
"Science","Science.3a.71","3a.23",0.88,0.66,0
"Science","Science.3a.71","3a.24",0.47,0.51,0
"Science","Science.3a.71","3a.25",0.72,0.24,0
"Science","Science.3a.71","3a.26",0.2,0.3,0
"Science","Science.3a.71","3a.27",0.7,0.5,0
"Science","Science.3a.71","3a.28",0.6,0.55,0
"Science","Science.3a.71","3a.29",0.39,0.28,0
"Science","Science.3a.71","3a.30",0.83,0.81,0
"Science","Science.3a.71","3a.31",0.4,0.55,0
"Science","Science.3a.71","3a.32",0.5,0.5,0
"Science","Science.3a.71","3a.33",0.47,0.57,0
"Science","Science.3a.71","3a.34",0,0.45,0
"Science","Science.3a.71","3a.35",0.87,0.9,0
"Science","Science.3a.71","3a.36",0.85,0.78,0
"Science","Science.3a.71","3a.37",0.74,0.51,0
"Science","Science.3a.71","3a.38",0.92,0.81,0
"Science","Science.3a.71","3a.39",0.63,0.73,0
"Science","Science.3a.71","3a.40",0.37,0.37,0
"Science","Science.3a.71","3a.41",0.8,0.85,0
"Science","Science.3a.71","3a.42",0.0600000000000001,0.11,0
"Science","Science.3a.71","3a.43",0.5,0.5,0
"Science","Science.3a.71","3a.44",0.57,0.56,0
"Science","Science.3a.71","3a.45",0.79,0.73,0
"Science","Science.3a.71","3a.46",0.72,0.62,0
"Science","Science.3a.71","3a.47",0.69,0.63,0
"Science","Science.3a.71","3a.48",0.73,0.76,0
"Science","Science.3a.71","3a.49",0.6,0.7,0
"Science","Science.3a.71","3a.50",0.72,0.74,0
"Science","Science.3a.71","3a.51",0.38,0.44,0
"Science","Science.3a.71","3a.52",0,0.7,0
"Science","Science.3a.71","3a.53",0,0.26,0
"Science","Science.3a.71","3a.54",0.39,0.28,0
"Science","Science.3a.71","3a.55",0.73,0.78,0
"Science","Science.3a.71","3a.56",0.91,0.7,0
"Science","Science.3a.71","3a.57",0.21,0.6,0
"Science","Science.3a.71","3a.58",0.71,0.86,0
"Science","Science.3a.71","3a.59",0.5,0.5,0
"Science","Science.3a.71","3a.60",0.81,0.56,0
"Science","Science.3a.71","3a.61",0.65,0.82,0
"Science","Science.3a.71","3a.62",0.69,0.34,0
"Science","Science.3a.71","3a.63",0.1,0.7,0
"Science","Science.3a.71","3a.64",0.86,0.76,0
"Science","Science.3a.71","3a.65",0,0,0
"Science","Science.3a.71","3a.66",0.92,0.89,0
"Science","Science.3a.71","3a.67",0,0.55,0
"Science","Science.3a.71","3a.68",0.91,0.75,0
"Science","Science.3a.71","3a.69",0.86,0.84,0
"Science","Science.3a.71","3a.70",0.96,0.92,0
"Science","Science.3a.71","3a.71",0.08,0.83,0
"Science","Science.3a.71","3a.72",0.15,0.72,0
"Science","Science.3a.71","3a.73",0.85,0.81,0
"Science","Science.3a.71","3a.74",0.5,0.5,0
"Science","Science.3a.71","3a.75",0.05,0.32,0
"Science","Science.3a.71","3a.76",0.76,0.6,0
"Science","Science.3a.71","3a.77",0.66,0.79,0
"Science","Science.3a.71","3a.78",0.72,0.74,0
"Science","Science.3a.71","3a.79",0.62,0.64,0
"Science","Science.3a.72","3a.1",0.71,0.79,0
"Science","Science.3a.72","3a.2",0.79,0.77,0
"Science","Science.3a.72","3a.3",0.18,0.7,0
"Science","Science.3a.72","3a.4",0.33,0.65,0
"Science","Science.3a.72","3a.5",0.94,0.93,0
"Science","Science.3a.72","3a.6",0.89,0.93,0
"Science","Science.3a.72","3a.7",0.57,0.69,0
"Science","Science.3a.72","3a.8",0.41,0.6,0
"Science","Science.3a.72","3a.9",0.77,0.8,0
"Science","Science.3a.72","3a.10",0.25,0.28,0
"Science","Science.3a.72","3a.11",0.52,0.49,0
"Science","Science.3a.72","3a.12",0.78,1,0
"Science","Science.3a.72","3a.13",0.39,0.3,0
"Science","Science.3a.72","3a.14",0.79,0.97,0
"Science","Science.3a.72","3a.15",0.65,0.75,0
"Science","Science.3a.72","3a.16",0.83,0.72,0
"Science","Science.3a.72","3a.17",0.81,0.87,0
"Science","Science.3a.72","3a.18",0.46,0.52,0
"Science","Science.3a.72","3a.19",0.32,0.33,0
"Science","Science.3a.72","3a.20",0.52,0.64,0
"Science","Science.3a.72","3a.21",0.51,0.51,0
"Science","Science.3a.72","3a.22",0.63,0.76,0
"Science","Science.3a.72","3a.23",0.73,0.77,0
"Science","Science.3a.72","3a.24",0.51,0.51,0
"Science","Science.3a.72","3a.25",0.71,0.74,0
"Science","Science.3a.72","3a.26",0.6,0.65,0
"Science","Science.3a.72","3a.27",0.5,0.5,0
"Science","Science.3a.72","3a.28",0.6,0.5,0
"Science","Science.3a.72","3a.29",0.24,0.2,0
"Science","Science.3a.72","3a.30",0.12,0.18,0
"Science","Science.3a.72","3a.31",0.72,0.38,0
"Science","Science.3a.72","3a.32",0.6,0.53,0
"Science","Science.3a.72","3a.33",0.7,0.67,0
"Science","Science.3a.72","3a.34",0,0.3,0
"Science","Science.3a.72","3a.35",0.83,0.8,0
"Science","Science.3a.72","3a.36",0.8,0.97,0
"Science","Science.3a.72","3a.37",0.98,0.1,0
"Science","Science.3a.72","3a.38",1,0.61,0
"Science","Science.3a.72","3a.39",0.61,0.71,0
"Science","Science.3a.72","3a.40",0.48,0.48,0
"Science","Science.3a.72","3a.41",0.75,0.95,0
"Science","Science.3a.72","3a.42",0.93,0.89,0
"Science","Science.3a.72","3a.43",0.9,0.8,0
"Science","Science.3a.72","3a.44",0.57,0.57,0
"Science","Science.3a.72","3a.45",0.76,0.65,0
"Science","Science.3a.72","3a.46",0.68,0.64,0
"Science","Science.3a.72","3a.47",0.59,0.46,0
"Science","Science.3a.72","3a.48",0.46,0.47,0
"Science","Science.3a.72","3a.49",0.45,0.4,0
"Science","Science.3a.72","3a.50",0.71,0.63,0
"Science","Science.3a.72","3a.51",0.48,0.5,0
"Science","Science.3a.72","3a.52",0.18,0.72,0
"Science","Science.3a.72","3a.53",0,0.24,0
"Science","Science.3a.72","3a.54",0.17,0.37,0
"Science","Science.3a.72","3a.55",0.74,0.77,0
"Science","Science.3a.72","3a.56",0.67,0.9,0
"Science","Science.3a.72","3a.57",0.67,0.7,0
"Science","Science.3a.72","3a.58",0.66,0.84,0
"Science","Science.3a.72","3a.59",0.5,0.5,0
"Science","Science.3a.72","3a.60",0.11,0.29,0
"Science","Science.3a.72","3a.61",0.63,0.76,0
"Science","Science.3a.72","3a.62",0.71,0.61,0
"Science","Science.3a.72","3a.63",0.8,0.6,0
"Science","Science.3a.72","3a.64",0.95,0.82,0
"Science","Science.3a.72","3a.65",0,0.16,0
"Science","Science.3a.72","3a.66",0.1,0.24,0
"Science","Science.3a.72","3a.67",0,0.7,0
"Science","Science.3a.72","3a.68",0.85,0.74,0
"Science","Science.3a.72","3a.69",0.72,0.73,0
"Science","Science.3a.72","3a.70",0.81,0.69,0
"Science","Science.3a.72","3a.71",0.72,0.67,0
"Science","Science.3a.72","3a.72",1,0.79,0
"Science","Science.3a.72","3a.73",0.85,0.8,0
"Science","Science.3a.72","3a.74",0.5,1,0
"Science","Science.3a.72","3a.75",0.35,0.44,0
"Science","Science.3a.72","3a.76",0.6,0.61,0
"Science","Science.3a.72","3a.77",0.32,0.78,0
"Science","Science.3a.72","3a.78",0.74,0.94,0
"Science","Science.3a.72","3a.79",0.69,0.69,0
"Science","Science.3a.73","3a.1",0.15,0.7,0
"Science","Science.3a.73","3a.2",0.8,0.82,0
"Science","Science.3a.73","3a.3",0.8,0.74,0
"Science","Science.3a.73","3a.4",0.42,0.57,0
"Science","Science.3a.73","3a.5",0.85,0.9,0
"Science","Science.3a.73","3a.6",0.77,0.87,0
"Science","Science.3a.73","3a.7",0.08,0.15,0
"Science","Science.3a.73","3a.8",0.2,0.53,0
"Science","Science.3a.73","3a.9",0.76,0.87,0
"Science","Science.3a.73","3a.10",0.66,0.68,0
"Science","Science.3a.73","3a.11",0.51,0.51,0
"Science","Science.3a.73","3a.12",0.73,0.67,0
"Science","Science.3a.73","3a.13",0.14,0.73,0
"Science","Science.3a.73","3a.14",0.91,1,0
"Science","Science.3a.73","3a.15",0.6,0.7,0
"Science","Science.3a.73","3a.16",0.79,0.74,0
"Science","Science.3a.73","3a.17",0.83,0.82,0
"Science","Science.3a.73","3a.18",0.63,0.63,0
"Science","Science.3a.73","3a.19",0.78,0.8,0
"Science","Science.3a.73","3a.20",0.5,0.71,0
"Science","Science.3a.73","3a.21",0.3,0.44,0
"Science","Science.3a.73","3a.22",1,0.5,0
"Science","Science.3a.73","3a.23",0.83,0.71,0
"Science","Science.3a.73","3a.24",0.1,0.18,0
"Science","Science.3a.73","3a.25",0.11,0.11,0
"Science","Science.3a.73","3a.26",0.5,0.5,0
"Science","Science.3a.73","3a.27",0,0.8,0
"Science","Science.3a.73","3a.28",0.8,0.7,0
"Science","Science.3a.73","3a.29",0.64,0.79,0
"Science","Science.3a.73","3a.30",0.71,0.73,0
"Science","Science.3a.73","3a.31",0.37,0.7,0
"Science","Science.3a.73","3a.32",0.65,0.43,0
"Science","Science.3a.73","3a.33",0.16,0.53,0
"Science","Science.3a.73","3a.34",1,0.95,0
"Science","Science.3a.73","3a.35",0.55,0.67,0
"Science","Science.3a.73","3a.36",0.88,0.81,0
"Science","Science.3a.73","3a.37",0.48,0.51,0
"Science","Science.3a.73","3a.38",0.99,1,0
"Science","Science.3a.73","3a.39",0.62,0.77,0
"Science","Science.3a.73","3a.40",0.51,0.52,0
"Science","Science.3a.73","3a.41",0.63,0.82,0
"Science","Science.3a.73","3a.42",0.19,0.26,0
"Science","Science.3a.73","3a.43",0.5,0.21,0
"Science","Science.3a.73","3a.44",0.67,0.61,0
"Science","Science.3a.73","3a.45",1,1,0
"Science","Science.3a.73","3a.46",0.62,0.63,0
"Science","Science.3a.73","3a.47",0.81,0.68,0
"Science","Science.3a.73","3a.48",0.31,0.51,0
"Science","Science.3a.73","3a.49",0.5,0.7,0
"Science","Science.3a.73","3a.50",0.25,0.33,0
"Science","Science.3a.73","3a.51",0.05,0.32,0
"Science","Science.3a.73","3a.52",0.2,0.33,0
"Science","Science.3a.73","3a.53",0,0.15,0
"Science","Science.3a.73","3a.54",0.24,0.09,0
"Science","Science.3a.73","3a.55",0.69,0.74,0
"Science","Science.3a.73","3a.56",0.93,0.78,0
"Science","Science.3a.73","3a.57",0.9,0.67,0
"Science","Science.3a.73","3a.58",0.7,0.81,0
"Science","Science.3a.73","3a.59",0.01,0.25,0
"Science","Science.3a.73","3a.60",0.82,0.3,0
"Science","Science.3a.73","3a.61",0.66,0.8,0
"Science","Science.3a.73","3a.62",0.95,0.82,0
"Science","Science.3a.73","3a.63",0.7,0.8,0
"Science","Science.3a.73","3a.64",0.42,0.43,0
"Science","Science.3a.73","3a.65",0.82,0.84,0
"Science","Science.3a.73","3a.66",0.99,0.92,0
"Science","Science.3a.73","3a.67",0,0.8,0
"Science","Science.3a.73","3a.68",0.98,0.81,0
"Science","Science.3a.73","3a.69",0.8,0.76,0
"Science","Science.3a.73","3a.70",0.64,0.68,0
"Science","Science.3a.73","3a.71",0.78,0.7,0
"Science","Science.3a.73","3a.72",0.74,0.72,0
"Science","Science.3a.73","3a.73",0.0700000000000001,0.74,0
"Science","Science.3a.73","3a.74",0.5,1,0
"Science","Science.3a.73","3a.75",0.39,0.4,0
"Science","Science.3a.73","3a.76",0.62,0.54,0
"Science","Science.3a.73","3a.77",0.71,0.64,0
"Science","Science.3a.73","3a.78",0.79,0.81,0
"Science","Science.3a.73","3a.79",0.59,0.66,0
"Science","Science.3a.74","3a.1",0.64,0.65,1
"Science","Science.3a.74","3a.2",0.82,0.8,1
"Science","Science.3a.74","3a.3",0.87,0.78,1
"Science","Science.3a.74","3a.4",0.47,0.65,1
"Science","Science.3a.74","3a.5",0.87,0.87,1
"Science","Science.3a.74","3a.6",0.78,0.82,1
"Science","Science.3a.74","3a.7",0.08,0.14,1
"Science","Science.3a.74","3a.8",0.85,0.61,1
"Science","Science.3a.74","3a.9",0.23,0.77,1
"Science","Science.3a.74","3a.10",0.01,0,1
"Science","Science.3a.74","3a.11",0.51,0.51,1
"Science","Science.3a.74","3a.12",0.69,0.68,1
"Science","Science.3a.74","3a.13",0.32,0.4,1
"Science","Science.3a.74","3a.14",0.87,0.95,1
"Science","Science.3a.74","3a.15",0.6,0.8,1
"Science","Science.3a.74","3a.16",0.83,0.88,1
"Science","Science.3a.74","3a.17",0.8,0.82,1
"Science","Science.3a.74","3a.18",0.39,0.6,1
"Science","Science.3a.74","3a.19",0.81,0.66,1
"Science","Science.3a.74","3a.20",0.35,0.28,1
"Science","Science.3a.74","3a.21",0.34,0.45,1
"Science","Science.3a.74","3a.22",0.7,0.86,1
"Science","Science.3a.74","3a.23",0.82,0.82,1
"Science","Science.3a.74","3a.24",0.51,0.51,1
"Science","Science.3a.74","3a.25",1,0.71,1
"Science","Science.3a.74","3a.26",0.45,0.5,1
"Science","Science.3a.74","3a.27",0.5,0.5,1
"Science","Science.3a.74","3a.28",0.7,0.5,1
"Science","Science.3a.74","3a.29",0.29,0.43,1
"Science","Science.3a.74","3a.30",0.68,0.62,1
"Science","Science.3a.74","3a.31",0.58,0.77,1
"Science","Science.3a.74","3a.32",0.5,0.32,1
"Science","Science.3a.74","3a.33",0.19,0.16,1
"Science","Science.3a.74","3a.34",0.95,0.8,1
"Science","Science.3a.74","3a.35",0.51,0.39,1
"Science","Science.3a.74","3a.36",0.91,0.78,1
"Science","Science.3a.74","3a.37",0.63,0.51,1
"Science","Science.3a.74","3a.38",0,0.88,1
"Science","Science.3a.74","3a.39",0.63,0.75,1
"Science","Science.3a.74","3a.40",0.42,0.44,1
"Science","Science.3a.74","3a.41",0.75,0.74,1
"Science","Science.3a.74","3a.42",0.13,0.33,1
"Science","Science.3a.74","3a.43",1,1,1
"Science","Science.3a.74","3a.44",0.49,0.6,1
"Science","Science.3a.74","3a.45",0.74,0.66,1
"Science","Science.3a.74","3a.46",0.69,0.64,1
"Science","Science.3a.74","3a.47",0.64,0.6,1
"Science","Science.3a.74","3a.48",0.9,0.9,1
"Science","Science.3a.74","3a.49",0.3,0.45,1
"Science","Science.3a.74","3a.50",0.68,0.75,1
"Science","Science.3a.74","3a.51",0.78,0.71,1
"Science","Science.3a.74","3a.52",0.08,0.58,1
"Science","Science.3a.74","3a.53",1,0.82,1
"Science","Science.3a.74","3a.54",0.75,0.97,1
"Science","Science.3a.74","3a.55",0.72,0.73,1
"Science","Science.3a.74","3a.56",0.96,0.89,1
"Science","Science.3a.74","3a.57",0.72,0.58,1
"Science","Science.3a.74","3a.58",0.64,0.78,1
"Science","Science.3a.74","3a.59",0.1,0.25,1
"Science","Science.3a.74","3a.60",0.17,0.61,1
"Science","Science.3a.74","3a.61",0.64,0.78,1
"Science","Science.3a.74","3a.62",0.27,0.68,1
"Science","Science.3a.74","3a.63",0.2,0.5,1
"Science","Science.3a.74","3a.64",0.99,0.88,1
"Science","Science.3a.74","3a.65",0.81,0.78,1
"Science","Science.3a.74","3a.66",0,0.85,1
"Science","Science.3a.74","3a.67",1,0.35,1
"Science","Science.3a.74","3a.68",0.92,0.84,1
"Science","Science.3a.74","3a.69",0.32,0.23,1
"Science","Science.3a.74","3a.70",0.74,0.66,1
"Science","Science.3a.74","3a.71",0.71,0.68,1
"Science","Science.3a.74","3a.72",0.85,0.72,1
"Science","Science.3a.74","3a.73",0.13,0.77,1
"Science","Science.3a.74","3a.74",0,1,1
"Science","Science.3a.74","3a.75",0.52,0.53,1
"Science","Science.3a.74","3a.76",0.76,0.86,1
"Science","Science.3a.74","3a.77",0.08,0.71,1
"Science","Science.3a.74","3a.78",0.55,0.7,1
"Science","Science.3a.74","3a.79",0.58,0.36,1
"Science","Science.3a.75","3a.1",0.3,0.65,1
"Science","Science.3a.75","3a.2",0.82,0.75,1
"Science","Science.3a.75","3a.3",0.66,0.66,1
"Science","Science.3a.75","3a.4",0.19,0.26,1
"Science","Science.3a.75","3a.5",0.9,0.92,1
"Science","Science.3a.75","3a.6",0.76,0.82,1
"Science","Science.3a.75","3a.7",1,0.94,1
"Science","Science.3a.75","3a.8",0.75,0.54,1
"Science","Science.3a.75","3a.9",0.72,0.7,1
"Science","Science.3a.75","3a.10",1,0.99,1
"Science","Science.3a.75","3a.11",0.69,0.51,1
"Science","Science.3a.75","3a.12",0.65,0.76,1
"Science","Science.3a.75","3a.13",0.27,0.4,1
"Science","Science.3a.75","3a.14",0.82,0.98,1
"Science","Science.3a.75","3a.15",1,0.6,1
