SubjectID,Condition,ConditionName,minutes,chosen,subCondition,weight,proportion,numShared,numPrivate,C1SharedSum,C1PrivateSum,theta1,C2SharedSum,C2PrivateSum,theta2,C3SharedSum,C3PrivateSum,theta3,C4SharedSum,C4PrivateSum,theta4,C5SharedSum,C5PrivateSum,theta5,C6SharedSum,C6PrivateSum,theta6,C7SharedSum,C7PrivateSum,theta7,C8SharedSum,C8PrivateSum,theta8,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,type,Quiz1,Quiz2,age,female,device,f1,g1,f2,g2,f3,g3,f4,g4,f5,g5,f6,g6,f7,g7,f8,g8
846,3,Nested,5.08,438,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,8,1,7,2,5,4,3,6,S,5,2,21,1,1,81,69,40,34,73,81,90,90,18,13,50,34,70,65,81,73
847,3,Nested,5.43,439,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,4,8,3,7,2,5,6,1,N,5,2,37,1,2,86,85,13,11,68,71,98,95,46,43,28,33,55,55,75,82
848,3,Nested,11.82,439,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,7,2,6,4,3,1,8,5,S,5,2,28,1,1,72,89,16,10,61,60,94,97,40,45,50,40,61,50,77,77
849,3,Nested,6.83,440,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,3,8,6,7,2,4,5,1,N,5,2,33,1,2,88,90,14,10,77,73,98,99,48,52,28,31,61,61,80,77
850,3,Nested,11.93,440,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,6,4,2,5,8,7,3,1,S,3,5,55,1,2,72,80,20,83,20,80,94,81,17,68,30,78,38,76,77,90
851,3,Nested,7.88,441,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,8,2,5,3,6,1,4,7,N,5,2,27,0,2,88,88,12,12,66,66,98,100,45,50,40,35,55,50,75,75
852,3,Nested,68.38,441,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,1,5,2,3,8,6,4,7,S,5,2,35,0,5,72,76,17,15,61,62,94,96,22,28,50,46,61,61,78,78
853,3,Nested,4.33,442,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,4,8,3,2,1,6,7,5,S,5,3,26,1,2,94,80,6,3,73,70,94,92,16,62,26,50,63,66,77,77
854,3,Nested,4.77,444,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,8,2,1,3,5,6,7,4,N,5,2,30,0,1,87,90,14,11,63,64,95,94,45,46,37,35,48,51,77,76
855,3,Nested,5.6,445,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,8,7,6,2,3,1,4,5,N,5,2,20,0,1,85,94,10,10,60,66,100,95,45,50,40,35,60,62,20,25
856,3,Nested,25.02,445,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,8,4,1,2,7,6,3,5,S,5,2,49,0,1,73,80,17,14,61,67,95,97,23,23,50,42,62,59,78,78
857,3,Nested,9.28,446,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,4,5,6,7,3,2,8,1,S,5,5,20,0,2,81,90,12,9,54,60,91,99,18,31,31,15,59,50,80,72
858,3,Nested,7.05,447,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,7,2,3,,4,1,6,5,N,5,2,30,1,2,88,90,10,11,66,68,97,95,45,50,30,33,55,53,78,75
859,3,Nested,10.7,448,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,2,3,5,8,7,1,6,4,N,5,5,58,1,2,90,90,11,10,66,67,80,80,46,44,35,37,56,55,78,77
860,3,Nested,4.48,448,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,1,8,7,5,4,3,2,6,S,5,2,29,0,1,65,90,15,10,75,81,90,97,25,46,50,33,60,55,80,80
861,3,Nested,14.45,449,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,4,7,3,1,8,5,2,6,S,5,2,36,0,2,70,78,16,13,60,64,90,95,22,33,50,42,60,56,77,77
862,3,Nested,9.07,450,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,6,3,4,5,7,1,8,2,N,5,2,35,1,4,90,90,9,10,66,66,100,95,45,45,33,33,55,55,75,72
863,3,Nested,3.88,450,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,1,8,4,7,5,2,3,6,N,5,2,21,0,1,97,98,2,2,73,69,100,100,42,45,38,34,51,50,94,86
864,3,Nested,9.7,451,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,2,6,1,5,7,8,3,4,N,5,2,56,1,2,85,80,25,40,60,70,95,85,60,40,30,15,45,50,90,75
865,3,Nested,7.57,452,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,1,7,5,8,2,4,6,3,S,5,2,31,0,1,62,88,17,11,61,54,93,100,19,46,50,33,60,55,80,80
866,3,Nested,10.15,452,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,8,2,3,5,7,4,1,6,S,5,2,40,0,2,72,90,16,11,61,66,93,98,22,44,50,33,61,54,78,78
867,3,Nested,8.1,453,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,3,5,8,6,4,2,1,7,N,5,2,45,0,2,89,89,11,11,67,67,99,99,44,44,33,33,55,55,78,78
868,3,Nested,7.07,453,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,4,3,2,7,5,,1,6,N,5,2,23,0,2,92,86,14,10,66,70,99,100,46,41,30,35,57,63,76,80
869,3,Nested,5.53,454,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,8,6,7,1,3,5,2,4,S,5,2,24,0,2,70,70,17,15,60,60,95,95,10,30,50,50,65,60,75,76
870,3,Nested,6.62,455,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,7,6,4,3,2,1,5,8,N,5,2,24,0,2,85,85,15,15,65,65,100,100,45,45,35,35,55,55,75,75
871,3,Nested,6.88,456,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,4,,6,5,3,1,2,7,N,5,2,20,0,1,90,86,13,11,72,66,88,94,57,52,33,40,58,50,81,86
872,3,Nested,9.62,457,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,1,8,3,4,6,5,2,7,N,5,2,65,0,1,50,55,50,47,53,50,50,63,50,48,50,48,50,56,50,55
873,3,Nested,6.52,458,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,5,6,4,7,8,3,1,2,N,5,2,20,0,2,89,90,11,11,66,67,98,99,44,44,33,30,56,55,78,78
874,3,Nested,8,458,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,8,3,4,6,1,7,5,2,S,5,2,25,1,1,83,97,16,3,50,73,96,100,32,75,42,18,50,36,51,86
875,3,Nested,8.55,460,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,1,2,8,4,5,3,6,7,S,5,2,24,1,1,73,88,16,11,61,66,95,100,22,44,50,33,61,55,78,77
876,3,Nested,21.67,462,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,7,5,4,3,8,2,6,1,S,5,5,23,1,2,72,92,16,10,61,63,10,100,22,41,50,30,42,62,77,77
877,3,Nested,7.37,462,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,7,5,2,6,1,8,4,3,S,5,2,52,1,2,74,89,15,10,61,65,97,100,5,40,50,34,62,56,74,74
878,3,Nested,14.27,463,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,6,2,8,5,1,7,3,4,N,5,2,52,0,2,90,80,15,10,60,60,100,100,50,40,40,30,50,50,80,70
879,3,Nested,8.18,464,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,5,7,1,4,6,2,8,3,S,5,2,28,0,1,80,68,19,10,64,72,95,92,40,19,60,36,60,50,84,84
880,3,Nested,9.85,466,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,3,5,8,7,6,4,2,1,S,5,2,32,1,2,72,60,22,11,61,66,94,99,22,44,50,33,56,61,80,78
881,3,Nested,7.15,467,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,4,5,1,6,2,8,3,7,S,5,2,31,1,1,66,63,90,73,70,60,42,41,83,77,77,86,60,41,62,44
882,3,Nested,36.98,468,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,6,7,4,5,8,3,2,1,N,5,2,25,0,1,75,80,29,20,56,54,70,80,50,50,39,32,50,55,55,77
883,3,Nested,10.9,469,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,4,8,5,2,6,1,3,7,N,5,2,32,1,2,85,90,15,10,66,66,90,100,45,45,33,35,56,60,80,70
884,3,Nested,11.23,470,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,6,8,2,1,7,4,5,3,S,5,2,27,0,1,70,70,15,15,70,70,90,90,20,20,50,50,65,65,60,60
885,3,Nested,5.92,471,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,2,6,8,1,5,7,4,3,S,5,2,20,0,2,82,97,25,10,60,66,98,100,20,40,50,33,52,61,85,93
886,3,Nested,57.63,472,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,5,2,3,7,4,1,6,,N,5,2,30,1,2,80,85,10,15,76,60,95,100,45,50,30,40,55,60,75,80
887,3,Nested,6.67,472,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,2,4,5,6,1,8,7,3,N,5,2,34,0,1,85,90,10,10,66,66,90,99,50,40,33,33,60,60,75,75
888,3,Nested,9.47,473,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,2,4,7,5,3,1,8,6,N,5,2,25,1,1,75,80,35,15,66,53,92,99,52,45,40,30,60,55,74,71
889,3,Nested,9.58,473,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,8,4,6,3,1,7,2,5,S,5,5,32,0,2,72,88,18,13,62,67,96,98,22,42,51,32,61,53,80,80
890,3,Nested,6.7,474,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,3,1,2,6,4,8,7,5,N,5,5,28,1,1,80,80,21,20,60,40,99,99,40,40,35,35,50,50,85,86
891,3,Nested,6.35,474,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,2,5,6,3,7,,4,1,S,5,2,27,0,1,54,48,19,24,46,53,82,92,17,23,40,37,48,42,64,72
892,3,Nested,5.65,475,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,5,8,4,1,3,2,6,7,N,5,2,32,0,2,88,90,15,16,64,64,100,100,47,47,33,34,58,58,79,83
893,3,Nested,4.87,476,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,2,1,4,7,8,5,3,6,N,5,2,30,0,1,80,80,80,80,60,60,100,100,55,55,30,30,65,65,75,75
894,3,Nested,9.8,477,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,7,1,8,2,6,4,5,3,S,5,2,38,1,2,72,88,16,11,61,66,88,100,22,44,33,66,61,55,77,77
895,3,Nested,9.65,479,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,2,4,1,3,5,6,8,7,N,5,2,32,0,2,84,88,12,11,66,68,98,99,40,44,34,33,51,55,73,77
896,3,Nested,8.73,480,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,6,3,8,2,4,1,5,7,S,5,2,36,1,1,70,91,15,5,61,81,90,100,42,42,50,30,60,52,85,75
897,3,Nested,7.02,481,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,8,7,1,2,6,4,3,5,S,5,4,24,0,2,61,63,7,12,41,45,93,85,28,35,48,52,56,54,74,72
898,3,Nested,9.22,484,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,4,1,2,3,5,6,7,8,N,5,2,25,0,1,88,86,11,12,65,66,100,100,45,46,33,34,57,55,80,78
899,3,Nested,5.02,485,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,7,3,6,4,8,1,2,5,N,5,3,40,0,1,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
900,3,Nested,11.37,485,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,7,2,1,6,4,3,8,5,N,5,2,52,1,2,90,90,1,1,70,70,100,100,40,40,30,30,40,40,80,80
901,3,Nested,4.27,487,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,6,5,8,1,3,7,2,4,S,5,2,20,0,1,66,90,16,11,60,66,95,99,45,24,34,50,65,60,75,75
902,3,Nested,5.13,487,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,2,3,6,8,1,5,4,7,S,5,2,34,0,2,70,85,15,10,65,55,90,95,20,50,50,50,50,50,80,80
903,3,Nested,10,488,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,8,7,3,6,1,4,2,5,S,5,5,26,0,1,61,94,11,14,75,61,95,94,14,36,51,29,72,40,84,84
904,3,Nested,15.12,489,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,8,1,6,3,2,4,5,7,N,5,3,23,0,1,85,90,15,10,50,65,75,90,50,29,30,20,55,40,75,60
905,3,Nested,8.32,491,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,2,5,6,8,4,1,3,7,S,5,2,24,0,2,64,87,30,10,60,79,90,98,16,45,50,40,55,76,78,58
906,3,Nested,6.92,492,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,8,7,6,5,1,2,3,4,S,5,5,34,1,1,70,85,20,10,60,65,100,98,0,50,75,40,60,50,100,90
907,3,Nested,6.33,493,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,2,4,8,7,5,6,1,3,N,5,2,37,0,1,88,90,11,10,70,67,100,100,44,40,33,30,55,58,78,75
908,3,Nested,6.92,494,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,7,3,1,5,4,2,8,6,N,5,2,21,1,2,88,88,11,11,66,66,99,99,44,44,33,33,55,55,77,77
909,3,Nested,11.35,494,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,5,8,6,7,2,1,4,3,N,5,2,46,1,2,89,90,11,10,69,67,99,100,44,49,33,30,56,50,78,85
910,3,Nested,8.52,495,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,1,3,,2,5,6,4,,S,5,2,30,1,2,62,88,15,11,60,66,92,100,22,44,50,33,61,55,77,77
911,3,Nested,10.42,496,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,7,8,4,5,1,3,6,2,N,5,5,29,0,2,91,88,13,13,66,70,95,100,51,44,36,33,58,55,80,77
912,3,Nested,4.38,496,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,6,8,1,4,5,7,2,3,S,5,2,29,0,2,67,24,24,7,69,59,84,72,17,29,61,54,28,58,39,50
913,3,Nested,22.05,497,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,2,3,8,5,6,4,7,1,S,5,2,23,1,2,70,90,15,8,55,75,95,99,20,45,45,30,55,60,75,80
914,3,Nested,8.6,498,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,2,1,4,8,7,3,6,5,S,5,2,19,1,1,70,90,7,2,61,66,99,95,21,44,31,45,62,56,78,78
915,3,Nested,10.53,498,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,5,8,3,6,7,1,2,4,S,5,2,46,0,1,72,90,17,11,62,60,95,100,22,44,70,30,60,50,75,70
916,3,Nested,9.22,500,2,0.5,0.5,9,9,8,5,0.60324,1,2,0.15486,6,5,0.47487,9,8,0.96884,4,0,0.24867,3,6,0.54405,5,6,0.72057,7,7,0.68385,4,5,6,2,7,3,1,8,S,5,4,41,1,2,80,70,9,13,60,75,90,95,70,20,33,60,60,70,85,85
917,3,Nested,8.27,501,3,0.5,0.75,9,9,3,2,0.22498,1,3,0.19999,9,7,0.94488,8,9,0.88091,9,9,0.97878,9,8,0.98197,8,9,0.81856,1,0,0.01616,2,7,8,6,1,4,3,5,S,5,2,22,0,2,33,40,20,25,94,90,95,90,100,100,95,90,95,91,5,9
918,3,Nested,12.03,502,3,0.5,0.75,9,9,3,2,0.22498,1,3,0.19999,9,7,0.94488,8,9,0.88091,9,9,0.97878,9,8,0.98197,8,9,0.81856,1,0,0.01616,4,8,5,7,1,3,6,2,S,5,1,61,1,1,22,33,21,10,89,100,95,90,100,100,95,100,95,89,95,90
919,3,Nested,10.08,503,3,0.5,0.75,9,9,3,2,0.22498,1,3,0.19999,9,7,0.94488,8,9,0.88091,9,9,0.97878,9,8,0.98197,8,9,0.81856,1,0,0.01616,7,5,8,6,3,2,1,4,S,5,2,53,1,1,24,16,24,6,100,96,97,96,100,100,100,95,97,93,0,0
920,3,Nested,6.83,505,3,0.5,0.75,9,9,3,2,0.22498,1,3,0.19999,9,7,0.94488,8,9,0.88091,9,9,0.97878,9,8,0.98197,8,9,0.81856,1,0,0.01616,5,2,3,1,6,4,7,8,S,5,2,22,0,1,28,33,23,12,88,96,96,90,98,96,89,96,95,86,5,11
921,3,Nested,6.47,506,3,0.5,0.75,9,9,3,2,0.22498,1,3,0.19999,9,7,0.94488,8,9,0.88091,9,9,0.97878,9,8,0.98197,8,9,0.81856,1,0,0.01616,1,8,4,7,5,2,3,6,N,5,2,26,0,1,29,33,11,11,97,98,93,92,96,96,94,98,91,93,11,11
922,3,Nested,5.92,506,3,0.5,0.75,9,9,3,2,0.22498,1,3,0.19999,9,7,0.94488,8,9,0.88091,9,9,0.97878,9,8,0.98197,8,9,0.81856,1,0,0.01616,5,1,2,3,7,8,4,6,S,5,2,20,0,2,43,25,40,25,69,80,70,90,75,95,80,95,80,88,36,17
923,3,Nested,17.33,507,3,0.5,0.75,9,9,3,2,0.22498,1,3,0.19999,9,7,0.94488,8,9,0.88091,9,9,0.97878,9,8,0.98197,8,9,0.81856,1,0,0.01616,2,3,5,8,7,4,1,6,S,5,2,33,1,2,15,30,20,10,85,100,90,80,99,100,95,100,90,80,5,10
924,3,Nested,18.72,508,3,0.5,0.75,9,9,3,2,0.22498,1,3,0.19999,9,7,0.94488,8,9,0.88091,9,9,0.97878,9,8,0.98197,8,9,0.81856,1,0,0.01616,2,3,4,1,5,6,7,8,S,5,2,57,1,2,27,33,22,11,88,100,94,88,100,100,94,99,94,88,5,11
925,3,Nested,5.28,508,3,0.5,0.75,9,9,3,2,0.22498,1,3,0.19999,9,7,0.94488,8,9,0.88091,9,9,0.97878,9,8,0.98197,8,9,0.81856,1,0,0.01616,5,2,3,8,4,6,7,1,S,5,2,32,0,1,28,33,22,11,89,99,94,89,99,99,94,99,94,89,5,1
926,3,Nested,9.43,509,3,0.5,0.75,9,9,3,2,0.22498,1,3,0.19999,9,7,0.94488,8,9,0.88091,9,9,0.97878,9,8,0.98197,8,9,0.81856,1,0,0.01616,5,6,8,1,7,2,3,4,S,5,2,39,1,2,25,31,21,17,89,95,95,92,100,100,100,95,98,92,5,10
927,3,Nested,6.65,510,3,0.5,0.75,9,9,3,2,0.22498,1,3,0.19999,9,7,0.94488,8,9,0.88091,9,9,0.97878,9,8,0.98197,8,9,0.81856,1,0,0.01616,8,6,2,3,1,7,5,4,S,5,2,40,0,2,29,29,9,9,91,91,98,98,100,100,97,97,98,98,98,98
928,3,Nested,18.65,510,3,0.5,0.75,9,9,3,2,0.22498,1,3,0.19999,9,7,0.94488,8,9,0.88091,9,9,0.97878,9,8,0.98197,8,9,0.81856,1,0,0.01616,7,5,1,4,2,8,3,6,S,5,2,52,1,1,44,17,44,19,57,78,54,77,56,84,56,87,56,81,42,17
929,3,Nested,4.78,512,3,0.5,0.75,9,9,3,2,0.22498,1,3,0.19999,9,7,0.94488,8,9,0.88091,9,9,0.97878,9,8,0.98197,8,9,0.81856,1,0,0.01616,2,7,1,6,4,5,8,3,S,5,2,18,0,1,29,30,15,5,90,100,95,95,100,100,95,100,96,96,5,5
930,3,Nested,30.18,512,3,0.5,0.75,9,9,3,2,0.22498,1,3,0.19999,9,7,0.94488,8,9,0.88091,9,9,0.97878,9,8,0.98197,8,9,0.81856,1,0,0.01616,7,1,6,4,8,5,2,3,S,5,5,35,0,2,33,23,10,18,97,92,98,99,99,100,100,97,79,85,3,0
